# Fix print output for fix 5
1797.85864441017   -3.51601310985667
1777.78518820214   -3.51147609461124
1814.27250699621   -3.51627885133396
1785.57025591632   -3.5156960249604
1796.83460169333   -3.51657622173875
1788.013772267   -3.51302825668985
1790.93856565189   -3.51419156204944
1806.35482494877   -3.51874651435804
1811.63461668104   -3.51259700177989
1800.03000452584   -3.51464291138199
1790.13536608496   -3.51825672353351
1777.58552394333   -3.51443313047103
1794.42059468865   -3.51376577867479
1812.4133847368   -3.51636444612221
1784.89801550404   -3.51706758201779
1805.08603050467   -3.51695875044936
1776.02602034788   -3.51304106557832
1783.28653791861   -3.51783203188907
1782.53094681685   -3.51227927655494
1791.35355496393   -3.51233642152057
1801.66451857698   -3.51789959058418
1786.08471524533   -3.5183683601476
1808.95034933896   -3.51645686036917
1807.38466451692   -3.51685663563529
1831.09922802359   -3.51358874228463
1765.51282318745   -3.51891521147084
1808.01792025899   -3.51837938562211
1759.33597266964   -3.51463258300805
1781.15191862389   -3.51669746987256
1803.11160512334   -3.51955888308743
1787.1733017918   -3.51531742190751
1792.05763684773   -3.51569250768044
1804.41161896824   -3.51679339810559
1787.32969373263   -3.51565973052597
1806.01504709054   -3.51577124862552
1776.20455594275   -3.51796472688876
1784.79174552929   -3.51826465090385
1793.75689047585   -3.51327725858663
1812.12975913524   -3.51702954366755
1788.84333169242   -3.51525612358541
1776.23283884149   -3.51410101075402
1805.27077240118   -3.5167790403766
1799.58513765494   -3.51987856563251
1770.94206466536   -3.5181286909829
1824.25799845172   -3.51538422773125
1815.66005252114   -3.51582795275603
1813.61996193062   -3.51788781223173
1798.23052209612   -3.51858495316029
1773.8122786176   -3.51878286397612
1777.65894918238   -3.51568783454525
1790.7090622148   -3.51961425270647
1797.74149430962   -3.5206549342806
1797.28228008642   -3.51690602165676
1773.94512281416   -3.52204647399622
1771.5049062569   -3.51635940165571
1775.12029821938   -3.51782981492835
1773.24150233279   -3.5184473234809
1817.50047671291   -3.51852746424938
1798.36550123238   -3.51618056244645
1767.06901812567   -3.51967298016222
1795.72875950385   -3.51925477350138
1776.9595555103   -3.52015066331584
1782.57944971753   -3.51980340187443
1772.39609486799   -3.51678143216668
1798.5604355414   -3.52299862922384
1776.89068155831   -3.52067355573601
