# Fix print output for fix 5
600   -3.95870804956084
611.291542006432   -3.87421246974529
601.975108572262   -3.8745342339683
600.286956548103   -3.87548310276444
605.752577120811   -3.87419822843765
599.230118432769   -3.87475127236125
597.180644653297   -3.87516689282816
607.229302060217   -3.8734791193954
594.92586538591   -3.87455116497326
612.431257561571   -3.87544004843912
606.092223894729   -3.87415181893448
595.774234516604   -3.87463148664425
602.885525918491   -3.87388493982637
612.870998606789   -3.87508034191888
599.806634742692   -3.87413175229992
603.26774416415   -3.87366403463743
600.739018271803   -3.87364986674457
602.833498336053   -3.87472179510802
599.749021053684   -3.87465398785301
598.257230245725   -3.87422009675444
604.070014276844   -3.87461235387178
614.269402068753   -3.87336242081307
607.672085180396   -3.87537893240026
611.254429455402   -3.87393836227635
605.552736311851   -3.87304601932346
609.08012695839   -3.87273012037497
603.127229017796   -3.87327326086645
605.35912835029   -3.8727944440923
609.235654096616   -3.87252239709806
601.771063810549   -3.87315518250676
609.083125981687   -3.87359092363272
602.782376394337   -3.87340812262805
610.947966750125   -3.87392743476602
606.30205234202   -3.87345830915984
606.743752190658   -3.87409002280678
609.277481569738   -3.87285436534899
615.023584796998   -3.87359633632549
618.92979350783   -3.87279005010419
612.677705883892   -3.87173848831883
609.303414914879   -3.8737697558041
615.56004233778   -3.87427480901032
613.021102619776   -3.87222720051754
611.65361947238   -3.8738742724852
608.008791793803   -3.87283897264863
604.813580499094   -3.87332534567579
612.274651793013   -3.87320905365518
618.54972418485   -3.87319665893149
612.129230640772   -3.87284261021818
614.135567886393   -3.87445025203786
620.59400295234   -3.87286700685793
611.554121310977   -3.8736898965203
609.524109131209   -3.87210247690753
613.700646529898   -3.87363220639228
618.764274150872   -3.8734999199426
617.40496489835   -3.87227703212991
615.259034684544   -3.87376850383528
612.032120477184   -3.87245607605732
606.698585536711   -3.87372349753592
614.446307539647   -3.87193707993928
610.189698970867   -3.87272345640611
621.779902719538   -3.87208575496914
620.209485330669   -3.87328351357231
621.262001911835   -3.87215562724928
613.751051225395   -3.87219695257813
613.502743406939   -3.87209517163607
620.932268572002   -3.87287383562978
618.332303252924   -3.87244872519741
612.471357492185   -3.8724739616104
618.039910992483   -3.87193537849462
619.250121901926   -3.87278975320336
621.670583933442   -3.87300612085062
615.783872032654   -3.8719606075611
619.893970805553   -3.87165959955049
629.387426026877   -3.87158385545878
614.548837132271   -3.87278885773767
611.700790448481   -3.87247985467975
618.051269259299   -3.87069644771306
612.712243597662   -3.87193483572047
625.904375216675   -3.87129795998131
622.903144415771   -3.87122082011142
612.830065753669   -3.87141133883222
621.186843483445   -3.87143390058446
619.874623042418   -3.87152561127603
622.174200942312   -3.87158988736613
620.313150688652   -3.87227844823227
618.346866169872   -3.8716199723875
623.859874768659   -3.87139299450455
622.124465595855   -3.87163991677588
613.21130393104   -3.87144592189715
